name,category,source,lat,lon,wikidata_qid,id
Varandas de Botafogo,landmark_and_historical_building,overture,-22.957334518432617,-43.19316864013672,,overture:Varandas de Botafogo:-22.95733:-43.19317
Rio Zona Sul,topic_concert_venue,overture,-22.9574031829834,-43.19435119628906,,overture:Rio Zona Sul:-22.95740:-43.19435
Casa Anthropos,cultural_center,overture,-22.956314086914062,-43.19313430786133,,overture:Casa Anthropos:-22.95631:-43.19313
Edifício Duo Prime,landmark_and_historical_building,overture,-22.95649528503418,-43.1907844543457,,overture:Edifício Duo Prime:-22.95650:-43.19078
Condomínio do Edifício Solar,landmark_and_historical_building,overture,-22.956375122070312,-43.188289642333984,,overture:Condomínio do Edifício Solar:-22.95638:-43.18829
Condomínio do Edifício Bandeirante Gabriel Soares,landmark_and_historical_building,overture,-22.96462059020996,-43.18999481201172,,overture:Condomínio do Edifício Bandeirante Gabriel Soares:-22.96462:-43.18999
Edifício Sulmar,landmark_and_historical_building,overture,-22.964704513549805,-43.190433502197266,,overture:Edifício Sulmar:-22.96470:-43.19043
Condomínio do Edifício Piracicaba,landmark_and_historical_building,overture,-22.96463394165039,-43.190948486328125,,overture:Condomínio do Edifício Piracicaba:-22.96463:-43.19095
Ladeira Dos Tabajaras,landmark_and_historical_building,overture,-22.965179443359375,-43.188899993896484,,overture:Ladeira Dos Tabajaras:-22.96518:-43.18890
Edifício Noblesse,landmark_and_historical_building,overture,-22.965723037719727,-43.18804168701172,,overture:Edifício Noblesse:-22.96572:-43.18804
Castelo da Família Real de Portunha,landmark_and_historical_building,overture,-22.966121673583984,-43.187965393066406,,overture:Castelo da Família Real de Portunha:-22.96612:-43.18797
Ed. Pena Safira,landmark_and_historical_building,overture,-22.967361450195312,-43.19102096557617,,overture:Ed. Pena Safira:-22.96736:-43.19102
Condomínio Edifício Piancó,landmark_and_historical_building,overture,-22.965837478637695,-43.18982696533203,,overture:Condomínio Edifício Piancó:-22.96584:-43.18983
Saraiva,landmark_and_historical_building,overture,-22.966022491455078,-43.1915283203125,,overture:Saraiva:-22.96602:-43.19153
Edifício Van Santa Clara,landmark_and_historical_building,overture,-22.965219497680664,-43.19278335571289,,overture:Edifício Van Santa Clara:-22.96522:-43.19278
Chateau de Cheverny,landmark_and_historical_building,overture,-22.965242385864258,-43.191864013671875,,overture:Chateau de Cheverny:-22.96524:-43.19186
Lobie Vilares,landmark_and_historical_building,overture,-22.96494483947754,-43.19118118286133,,overture:Lobie Vilares:-22.96494:-43.19118
Selfie,landmark_and_historical_building,overture,-22.964555740356445,-43.19301986694336,,overture:Selfie:-22.96456:-43.19302
HO 200,landmark_and_historical_building,overture,-22.964540481567383,-43.193023681640625,,overture:HO 200:-22.96454:-43.19302
Five Lagoa,landmark_and_historical_building,overture,-22.96561050415039,-43.20211410522461,,overture:Five Lagoa:-22.96561:-43.20211
Condomínio Chácara Sacopã,landmark_and_historical_building,overture,-22.966983795166016,-43.2005729675293,,overture:Condomínio Chácara Sacopã:-22.96698:-43.20057
Condomínio Chateu de Luniville,landmark_and_historical_building,overture,-22.968521118164062,-43.19013214111328,,overture:Condomínio Chateu de Luniville:-22.96852:-43.19013
Copacabana,landmark_and_historical_building,overture,-22.96845817565918,-43.18859100341797,,overture:Copacabana:-22.96846:-43.18859
Condominio do Edificio Jardim Amazonas,landmark_and_historical_building,overture,-22.969141006469727,-43.1882209777832,,overture:Condominio do Edificio Jardim Amazonas:-22.96914:-43.18822
Condominio do Edificio Anita Garibaldi,landmark_and_historical_building,overture,-22.969009399414062,-43.187992095947266,,overture:Condominio do Edificio Anita Garibaldi:-22.96901:-43.18799
Ed. Taquara,landmark_and_historical_building,overture,-22.96964454650879,-43.187538146972656,,overture:Ed. Taquara:-22.96964:-43.18754
Ed. Pina,landmark_and_historical_building,overture,-22.970901489257812,-43.18960189819336,,overture:Ed. Pina:-22.97090:-43.18960
Lar doce lar,landmark_and_historical_building,overture,-22.97162628173828,-43.189083099365234,,overture:Lar doce lar:-22.97163:-43.18908
Condominio do Edificio Raimundo Correa,landmark_and_historical_building,overture,-22.971942901611328,-43.18874740600586,,overture:Condominio do Edificio Raimundo Correa:-22.97194:-43.18875
"Palmas, Ilha Grande",landmark_and_historical_building,overture,-22.971773147583008,-43.1901969909668,,"overture:Palmas, Ilha Grande:-22.97177:-43.19020"
Claudia,landmark_and_historical_building,overture,-22.972055435180664,-43.190006256103516,,overture:Claudia:-22.97206:-43.19001
Microlins,cultural_center,overture,-22.971967697143555,-43.189918518066406,,overture:Microlins:-22.97197:-43.18992
Edifício Mar Azul,landmark_and_historical_building,overture,-22.973039627075195,-43.19215393066406,,overture:Edifício Mar Azul:-22.97304:-43.19215
Ed Maria Quiteria,landmark_and_historical_building,overture,-22.97290802001953,-43.19234848022461,,overture:Ed Maria Quiteria:-22.97291:-43.19235
Condomínio Santa Leocádia,landmark_and_historical_building,overture,-22.97450828552246,-43.19413757324219,,overture:Condomínio Santa Leocádia:-22.97451:-43.19414
Copacabana,landmark_and_historical_building,overture,-22.974929809570312,-43.19306182861328,,overture:Copacabana:-22.97493:-43.19306
Condomínio do Edifício Dom Luiz,landmark_and_historical_building,overture,-22.974695205688477,-43.19051742553711,,overture:Condomínio do Edifício Dom Luiz:-22.97470:-43.19052
Condominio Edificio Dom Antonio,landmark_and_historical_building,overture,-22.974782943725586,-43.19020462036133,,overture:Condominio Edificio Dom Antonio:-22.97478:-43.19020
Posto 4 Copacabana,landmark_and_historical_building,overture,-22.973451614379883,-43.18986892700195,,overture:Posto 4 Copacabana:-22.97345:-43.18987
The Real Copacabana Apartment,landmark_and_historical_building,overture,-22.97356605529785,-43.18939208984375,,overture:The Real Copacabana Apartment:-22.97357:-43.18939
South Beach Copacabana Residential Club,landmark_and_historical_building,overture,-22.97442626953125,-43.18782043457031,,overture:South Beach Copacabana Residential Club:-22.97443:-43.18782
Rua Domingos Ferreira,landmark_and_historical_building,overture,-22.97426986694336,-43.18800354003906,,overture:Rua Domingos Ferreira:-22.97427:-43.18800
Interser,museum,overture,-22.974117279052734,-43.188541412353516,,overture:Interser:-22.97412:-43.18854
Condomínio do Edifício Ike,landmark_and_historical_building,overture,-22.974550247192383,-43.18916702270508,,overture:Condomínio do Edifício Ike:-22.97455:-43.18917
Sambadromo,topic_concert_venue,overture,-22.974849700927734,-43.18773651123047,,overture:Sambadromo:-22.97485:-43.18774
Coworking Town,topic_concert_venue,overture,-22.975112915039062,-43.18777084350586,,overture:Coworking Town:-22.97511:-43.18777
Top of Pestana,topic_concert_venue,overture,-22.975112915039062,-43.18777084350586,,overture:Top of Pestana:-22.97511:-43.18777
Condomínio do Edifício Lellis,landmark_and_historical_building,overture,-22.97524070739746,-43.188209533691406,,overture:Condomínio do Edifício Lellis:-22.97524:-43.18821
Edificio Marapé,landmark_and_historical_building,overture,-22.975461959838867,-43.18906784057617,,overture:Edificio Marapé:-22.97546:-43.18907
Casa da Camila,landmark_and_historical_building,overture,-22.975446701049805,-43.18834686279297,,overture:Casa da Camila:-22.97545:-43.18835
Rio Bossa Club,topic_concert_venue,overture,-22.975400924682617,-43.188499450683594,,overture:Rio Bossa Club:-22.97540:-43.18850
Museu de Artes Ivan Del Blanco,art_museum,overture,-22.975910186767578,-43.1898307800293,,overture:Museu de Artes Ivan Del Blanco:-22.97591:-43.18983
Lar Doce Lar,landmark_and_historical_building,overture,-22.97549057006836,-43.1899528503418,,overture:Lar Doce Lar:-22.97549:-43.18995
Carnaval de Rio,topic_concert_venue,overture,-22.97687339782715,-43.19003677368164,,overture:Carnaval de Rio:-22.97687:-43.19004
Edifício Praia,landmark_and_historical_building,overture,-22.97657585144043,-43.18874740600586,,overture:Edifício Praia:-22.97658:-43.18875
Condomínio do Edifício Residencial Embaixador,landmark_and_historical_building,overture,-22.976581573486328,-43.18877410888672,,overture:Condomínio do Edifício Residencial Embaixador:-22.97658:-43.18877
Edifício Gabino,landmark_and_historical_building,overture,-22.976266860961914,-43.18910598754883,,overture:Edifício Gabino:-22.97627:-43.18911
Condomínio do Edifício Bolívar,landmark_and_historical_building,overture,-22.97599983215332,-43.188777923583984,,overture:Condomínio do Edifício Bolívar:-22.97600:-43.18878
Foz do iguassu,landmark_and_historical_building,overture,-22.97758674621582,-43.188350677490234,,overture:Foz do iguassu:-22.97759:-43.18835
Museu da Imagem e do Som (MIS),museum,overture,-22.978595733642578,-43.18894958496094,,overture:Museu da Imagem e do Som (MIS):-22.97860:-43.18895
Condominio do Edificio Nagassa,landmark_and_historical_building,overture,-22.978418350219727,-43.1894416809082,,overture:Condominio do Edificio Nagassa:-22.97842:-43.18944
Condomínio do Edifício Valero,landmark_and_historical_building,overture,-22.978639602661133,-43.19088363647461,,overture:Condomínio do Edifício Valero:-22.97864:-43.19088
Edifício Surubi,landmark_and_historical_building,overture,-22.977651596069336,-43.19063949584961,,overture:Edifício Surubi:-22.97765:-43.19064
Condomínio do Edifício Mascarenhas,landmark_and_historical_building,overture,-22.97772789001465,-43.190311431884766,,overture:Condomínio do Edifício Mascarenhas:-22.97773:-43.19031
Ritz Social Club,topic_concert_venue,overture,-22.97719383239746,-43.189517974853516,,overture:Ritz Social Club:-22.97719:-43.18952
Rio Apart,landmark_and_historical_building,overture,-22.97692108154297,-43.19141387939453,,overture:Rio Apart:-22.97692:-43.19141
Teatro Brigitte Blair,topic_concert_venue,overture,-22.977968215942383,-43.19111251831055,,overture:Teatro Brigitte Blair:-22.97797:-43.19111
Edificio Polux,landmark_and_historical_building,overture,-22.977798461914062,-43.193572998046875,,overture:Edificio Polux:-22.97780:-43.19357
Edifício Dulce Ortiz,landmark_and_historical_building,overture,-22.9766902923584,-43.19239807128906,,overture:Edifício Dulce Ortiz:-22.97669:-43.19240
Condomínio do Edifício Leopoldo Miguez,landmark_and_historical_building,overture,-22.976511001586914,-43.19123458862305,,overture:Condomínio do Edifício Leopoldo Miguez:-22.97651:-43.19123
Lar,landmark_and_historical_building,overture,-22.97661781311035,-43.19198226928711,,overture:Lar:-22.97662:-43.19198
Edifício Darlington,landmark_and_historical_building,overture,-22.975648880004883,-43.19170379638672,,overture:Edifício Darlington:-22.97565:-43.19170
General José de San Martín,landmark_and_historical_building,overture,-22.97542953491211,-43.19789123535156,,overture:General José de San Martín:-22.97543:-43.19789
Casa Museu Eva Klabin,museum,overture,-22.976009368896484,-43.19844436645508,,overture:Casa Museu Eva Klabin:-22.97601:-43.19844
Condominio do Edificio Lagoa Azul,landmark_and_historical_building,overture,-22.976884841918945,-43.197425842285156,,overture:Condominio do Edificio Lagoa Azul:-22.97688:-43.19743
Condominium Quinta da Lagoa,landmark_and_historical_building,overture,-22.97757339477539,-43.1982307434082,,overture:Condominium Quinta da Lagoa:-22.97757:-43.19823
Lagoa Bella,landmark_and_historical_building,overture,-22.97754669189453,-43.197288513183594,,overture:Lagoa Bella:-22.97755:-43.19729
Avenida epitacio pessoa 2180,landmark_and_historical_building,overture,-22.97869873046875,-43.19917678833008,,overture:Avenida epitacio pessoa 2180:-22.97870:-43.19918
Edifício Rhapsody,landmark_and_historical_building,overture,-22.97440528869629,-43.19918441772461,,overture:Edifício Rhapsody:-22.97441:-43.19918
Museu de Arte Sacra,museum,overture,-22.973583221435547,-43.207801818847656,,overture:Museu de Arte Sacra:-22.97358:-43.20780
Lanna Kingdom,landmark_and_historical_building,overture,-22.972421646118164,-43.20816421508789,,overture:Lanna Kingdom:-22.97242:-43.20816
Edifício Conde Du Lac,landmark_and_historical_building,overture,-22.97995376586914,-43.20316696166992,,overture:Edifício Conde Du Lac:-22.97995:-43.20317
Edificio Ipanema Ville Residence Service,landmark_and_historical_building,overture,-22.980409622192383,-43.20294952392578,,overture:Edificio Ipanema Ville Residence Service:-22.98041:-43.20295
Injoy Lofts Ipanema,landmark_and_historical_building,overture,-22.980749130249023,-43.204837799072266,,overture:Injoy Lofts Ipanema:-22.98075:-43.20484
Casa de Pedra 64,topic_concert_venue,overture,-22.982419967651367,-43.20631408691406,,overture:Casa de Pedra 64:-22.98242:-43.20631
Helô Mozak,landmark_and_historical_building,overture,-22.982357025146484,-43.206573486328125,,overture:Helô Mozak:-22.98236:-43.20657
Prédio onde morou Renato Russo,landmark_and_historical_building,overture,-22.981792449951172,-43.20838928222656,,overture:Prédio onde morou Renato Russo:-22.98179:-43.20839
Nascimento Silva,landmark_and_historical_building,overture,-22.98179817199707,-43.20895767211914,,overture:Nascimento Silva:-22.98180:-43.20896
Condominio do Edificio Avenida Epitacio Pessoa,landmark_and_historical_building,overture,-22.980810165405273,-43.209266662597656,,overture:Condominio do Edificio Avenida Epitacio Pessoa:-22.98081:-43.20927
Baile da Preta,topic_concert_venue,overture,-22.980539321899414,-43.2155876159668,,overture:Baile da Preta:-22.98054:-43.21559
Cruzada de são Sebastião,landmark_and_historical_building,overture,-22.981840133666992,-43.216190338134766,,overture:Cruzada de são Sebastião:-22.98184:-43.21619
Samba In Favela,topic_concert_venue,overture,-22.98213768005371,-43.21537780761719,,overture:Samba In Favela:-22.98214:-43.21538
Casa 402 Ipanema,topic_concert_venue,overture,-22.981050491333008,-43.21254348754883,,overture:Casa 402 Ipanema:-22.98105:-43.21254
Forte de Copacabana Rio de Janiero,history_museum,overture,-22.983673095703125,-43.211631774902344,,overture:Forte de Copacabana Rio de Janiero:-22.98367:-43.21163
Edifício Evelyn,landmark_and_historical_building,overture,-22.98310089111328,-43.21329879760742,,overture:Edifício Evelyn:-22.98310:-43.21330
Museu Amsterdam Sauer,museum,overture,-22.98337173461914,-43.21253967285156,,overture:Museu Amsterdam Sauer:-22.98337:-43.21254
Condomínio Residencial Country Palace,landmark_and_historical_building,overture,-22.98306655883789,-43.213539123535156,,overture:Condomínio Residencial Country Palace:-22.98307:-43.21354
Home Rio,landmark_and_historical_building,overture,-22.982933044433594,-43.21678924560547,,overture:Home Rio:-22.98293:-43.21679
Condomínio dos Jornalistas,landmark_and_historical_building,overture,-22.983373641967773,-43.216217041015625,,overture:Condomínio dos Jornalistas:-22.98337:-43.21622
Jardim de Alah,landmark_and_historical_building,overture,-22.98354721069336,-43.21623611450195,,overture:Jardim de Alah:-22.98355:-43.21624
Condomínio do Edifício Sunrise,landmark_and_historical_building,overture,-22.984235763549805,-43.21609115600586,,overture:Condomínio do Edifício Sunrise:-22.98424:-43.21609
